Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-01-29 00:00:00-05:00,4.571950064708743,4.741799631184157,4.348147945488722,4.438068866729736,91791533,0.0,0.0
1999-02-01 00:00:00-05:00,4.460048824255322,4.476034377226659,4.180295996501298,4.188289642333984,66256186,0.0,0.0
1999-02-02 00:00:00-05:00,4.158317076098481,4.158317076098481,3.9165311953036355,4.0644001960754395,49086259,0.0,0.0
1999-02-03 00:00:00-05:00,3.9804734058744775,4.476034713342477,3.9485027322045596,4.448059558868408,53545536,0.0,0.0
1999-02-04 00:00:00-05:00,4.380119465297997,4.4440629833147325,3.788643988342432,3.820615530014038,217672013,0.0,0.0
1999-02-05 00:00:00-05:00,3.924522731362743,3.9485019270778983,3.516884228327256,3.5368659496307373,105733901,0.0,0.0
1999-02-08 00:00:00-05:00,3.676742098365165,3.9065387511839096,3.566839691544137,3.6927285194396973,80677555,0.0,0.0
1999-02-09 00:00:00-05:00,3.6927286430778703,3.708713760667183,3.357025960130157,3.402984857559204,48128256,0.0,0.0
1999-02-10 00:00:00-05:00,3.3550280570200863,3.4589358944323685,3.0692806347892554,3.388997793197632,71650656,0.0,0.0
1999-02-11 00:00:00-05:00,3.5048942968862553,3.8445933489959105,3.4049828621097054,3.8286077976226807,75174739,0.0,0.0
1999-02-12 00:00:00-05:00,3.770658962020116,3.960491301277456,3.64976670544862,3.7726571559906006,69090278,0.0,0.0
1999-02-16 00:00:00-05:00,3.856583210300055,3.9325154452917346,3.648767139632252,3.6947264671325684,36124704,0.0,0.0
1999-02-17 00:00:00-05:00,3.81262113189106,3.932515367526284,3.6727453929968403,3.7246997356414795,66951878,0.0,0.0
1999-02-18 00:00:00-05:00,3.746681599201774,3.808625621051857,3.5568492330832275,3.7586703300476074,43047418,0.0,0.0
1999-02-19 00:00:00-05:00,3.784647096672833,3.8605793350426065,3.704717166439355,3.8286077976226807,36124704,0.0,0.0
1999-02-22 00:00:00-05:00,3.9125326676343812,4.555963692248689,3.860579192910649,4.456051826477051,100812730,0.0,0.0
1999-02-23 00:00:00-05:00,4.537980077088097,4.739801177553816,4.444063206862869,4.5179972648620605,115599053,0.0,0.0
1999-02-24 00:00:00-05:00,4.641888065103241,4.835716394528442,4.555964838667675,4.5719499588012695,94386125,0.0,0.0
1999-02-25 00:00:00-05:00,4.643885342792283,4.793752932241719,4.496016816646262,4.7877583503723145,73549555,0.0,0.0
1999-02-26 00:00:00-05:00,4.915645557872252,5.37324033096398,4.789757572887506,5.33927059173584,197000813,0.0,0.0
1999-03-01 00:00:00-05:00,5.223371217842805,5.662982550610776,4.895662216102151,5.163424968719482,280586592,0.0,0.0
1999-03-02 00:00:00-05:00,5.305299181869065,5.802858120664321,5.239357483889822,5.614025115966797,186358234,0.0,3.0
1999-03-03 00:00:00-05:00,5.907766617899739,5.994689153126178,5.635008542883609,5.922752857208252,102354278,0.0,0.0
1999-03-04 00:00:00-05:00,6.180523817464348,6.288428028720183,5.922752018269286,6.273441791534424,104631437,0.0,0.0
1999-03-05 00:00:00-05:00,6.660099555971652,7.244581975756245,6.474264463218186,7.157658576965332,158532422,0.0,0.0
1999-03-08 00:00:00-05:00,7.403441257756055,8.200735092163086,7.301531179628487,8.200735092163086,165966451,0.0,0.0
1999-03-09 00:00:00-05:00,8.398560257312376,8.506464483735975,7.7391439947733796,7.972936630249023,127629216,0.0,0.0
1999-03-10 00:00:00-05:00,8.03288389317196,8.092830586779527,7.289542197462331,7.4364118576049805,92867386,0.0,0.0
1999-03-11 00:00:00-05:00,7.38545742342627,7.715165095730087,6.953839245511977,7.193626880645752,66729485,0.0,0.0
1999-03-12 00:00:00-05:00,6.911877644355647,7.14567072802578,6.654105794018667,6.809967994689941,58109357,0.0,0.0
1999-03-15 00:00:00-05:00,6.977818096323037,7.562299612851636,6.827950071146667,7.520337104797363,65955859,0.0,0.0
1999-03-16 00:00:00-05:00,7.703175057663419,7.933971036690163,7.445404110717114,7.568295001983643,44619379,0.0,0.0
1999-03-17 00:00:00-05:00,7.409434649869802,7.613253892071966,7.2445808382453025,7.469381332397461,32068397,0.0,0.0
1999-03-18 00:00:00-05:00,7.469382698188557,7.865032092301985,7.3015309132028445,7.709170341491699,36637920,0.0,0.0
1999-03-19 00:00:00-05:00,7.868029712081252,7.901000567835753,7.505350298781736,7.661212921142578,31741459,0.0,0.0
1999-03-22 00:00:00-05:00,7.60126553459095,7.769116437317182,7.385457106893372,7.439408779144287,23900659,0.0,0.0
1999-03-23 00:00:00-05:00,7.337500189907924,7.385458593882178,6.762010209056054,7.019782066345215,36472550,0.0,0.0
1999-03-24 00:00:00-05:00,6.887896898954105,7.0017956890837425,6.58216801849229,6.971823215484619,34214400,0.0,0.0
1999-03-25 00:00:00-05:00,7.661213753008407,7.8410538555453115,7.481373650471502,7.643230438232422,58692902,0.0,0.0
1999-03-26 00:00:00-05:00,7.481372474236399,7.769116766925188,7.337499023871511,7.409435749053955,27183341,0.0,0.0
1999-03-29 00:00:00-05:00,7.109701111766139,7.379462080712319,7.001796028710101,7.087220668792725,51834816,0.0,0.0
1999-03-30 00:00:00-05:00,6.97781816375231,7.00179605695671,6.486253314112656,6.576173782348633,67415674,0.0,0.0
1999-03-31 00:00:00-05:00,6.360365466366389,6.953840039777329,6.354370883471719,6.5851664543151855,52091424,0.0,0.0
1999-04-01 00:00:00-05:00,6.905882703527091,6.905882703527091,6.384344446878459,6.648110866546631,41021165,0.0,0.0
1999-04-05 00:00:00-04:00,6.6900733993339445,7.522586231731018,6.498243275385511,7.13368034362793,80255578,0.0,0.0
1999-04-06 00:00:00-04:00,7.181637975807484,7.553308606362192,7.025775790000114,7.289542198181152,46208448,0.0,0.0
1999-04-07 00:00:00-04:00,7.529329135159538,7.553308333346414,7.01378637163217,7.193626880645752,32471366,0.0,0.0
1999-04-08 00:00:00-04:00,7.2535732046707615,8.251688636536489,7.061742683102732,8.236701965332031,95665363,0.0,0.0
1999-04-09 00:00:00-04:00,8.00890395686329,9.159884541041128,7.960946432522546,8.794208526611328,119370240,0.0,0.0
1999-04-12 00:00:00-04:00,8.632352953113372,9.351715047195853,8.212724340442703,8.47049617767334,110113344,0.0,0.0
1999-04-13 00:00:00-04:00,8.374580153520665,8.91260334258754,8.290655136108398,8.290655136108398,116002022,0.0,0.0
1999-04-14 00:00:00-04:00,8.63235101402617,8.6383451606997,7.721158131696899,7.811079025268555,68124672,0.0,0.0
1999-04-15 00:00:00-04:00,7.769116720788508,8.7282672552119,7.313520651610892,8.578399658203125,97298150,0.0,0.0
1999-04-16 00:00:00-04:00,8.416543864940289,8.647338975985914,8.152777030205861,8.440522193908691,43615757,0.0,0.0
1999-04-19 00:00:00-04:00,8.290655716918993,8.338612376315961,7.289542195719712,7.391451835632324,55761869,0.0,0.0
1999-04-20 00:00:00-04:00,7.202619507727357,7.859038736416405,7.013787317276001,7.793097019195557,55292371,0.0,0.0
1999-04-21 00:00:00-04:00,7.895003385177669,8.176753466757026,7.781105044917743,7.996913433074951,29156371,0.0,0.0
1999-04-22 00:00:00-04:00,8.200735066578535,8.40455435285074,7.8830165372682295,8.248693466186523,27875232,0.0,0.0
1999-04-23 00:00:00-04:00,8.266675508846115,9.783331192237126,8.152776283313244,9.59749698638916,145219219,0.0,0.0
1999-04-26 00:00:00-04:00,10.047100081206043,10.436755361301216,9.74137070086703,10.023120880126953,111953318,0.0,0.0
1999-04-27 00:00:00-04:00,11.216065624360967,11.22205977292622,9.735377049282944,10.035111427307129,194659027,0.0,0.0
1999-04-28 00:00:00-04:00,9.879249173555097,9.879249173555097,9.189860337839136,9.234820365905762,108461549,0.0,0.0
1999-04-29 00:00:00-04:00,8.58439440936564,10.358821973784272,8.58439440936564,10.310864448547363,134586144,0.0,0.0
1999-04-30 00:00:00-04:00,10.400785887638696,10.646567673800607,9.543545405862305,9.981157302856445,90751795,0.0,0.0
1999-05-03 00:00:00-04:00,9.594500456324212,9.777338041975414,9.111927670041613,9.141901016235352,57702586,0.0,0.0
1999-05-04 00:00:00-04:00,9.111928464843572,9.633466298931165,8.440523017367848,8.692299842834473,70591910,0.0,0.0
1999-05-05 00:00:00-04:00,8.602379141481416,9.11192777112147,8.056862148271072,8.959063529968262,75864730,0.0,0.0
1999-05-06 00:00:00-04:00,8.938080736933896,9.20784169173554,8.392563811026182,8.416543006896973,49859885,0.0,0.0
1999-05-07 00:00:00-04:00,8.57240614523631,8.956066387404285,8.296650128841312,8.473493576049805,57029702,0.0,0.0
1999-05-10 00:00:00-04:00,8.740256803251256,9.387683007735452,8.632352580728394,9.273784637451172,65343802,0.0,0.0
1999-05-11 00:00:00-04:00,9.477604774551613,9.63946155764382,9.243811257041935,9.366703033447266,45731347,0.0,0.0
1999-05-12 00:00:00-04:00,9.345720168425041,9.681422858443248,9.010017478406835,9.531556129455566,36805190,0.0,0.0
1999-05-13 00:00:00-04:00,9.669434826307933,9.897233324261366,9.111928616625026,9.23182201385498,35278848,0.0,0.0
1999-05-14 00:00:00-04:00,8.896118290307315,9.159884230567606,8.836170734903094,8.914101600646973,34929101,0.0,0.0
1999-05-17 00:00:00-04:00,8.72826871188377,9.54354680220645,8.398560986655507,9.516570091247559,49483526,0.0,0.0
1999-05-18 00:00:00-04:00,9.351715731150136,9.543546738108317,9.063971394080692,9.090948104858398,39928205,0.0,0.0
1999-05-19 00:00:00-04:00,9.183862496383279,9.528557677622056,9.183862496383279,9.438636779785156,43277414,0.0,0.0
1999-05-20 00:00:00-04:00,9.399673288025754,9.47160914847519,8.944076317573476,8.950071334838867,25278739,0.0,0.0
1999-05-21 00:00:00-04:00,8.899116601593944,9.207843483764918,8.752247367020965,9.134407997131348,27930355,0.0,0.0
1999-05-24 00:00:00-04:00,9.108930812124731,9.111928320827593,8.410549535629102,8.788215637207031,40886208,0.0,0.0
1999-05-25 00:00:00-04:00,8.650338542091099,8.70429022977694,7.835060384337012,7.862036228179932,72021312,0.0,0.0
1999-05-26 00:00:00-04:00,7.799092434367207,8.488482198972507,7.2625678216079175,8.359596252441406,99261677,0.0,0.0
1999-05-27 00:00:00-04:00,8.296650378317059,8.563413876799958,8.032884388568803,8.104820251464844,45297965,0.0,0.0
1999-05-28 00:00:00-04:00,8.134794256227888,8.6083745940857,7.921983289763089,8.49747371673584,38981606,0.0,0.0
1999-06-01 00:00:00-04:00,8.344606750094925,8.764235311590795,7.8170748439275535,7.984925746917725,50779872,0.0,0.0
1999-06-02 00:00:00-04:00,7.790099620983507,8.415046319686912,7.265563819286776,8.095829010009766,103969958,0.0,0.0
1999-06-03 00:00:00-04:00,8.170760724468908,8.200734068565914,7.673201299895304,7.736145496368408,52671168,0.0,0.0
1999-06-04 00:00:00-04:00,7.7331501696282725,8.122805491505899,7.547315905410737,8.080842971801758,48974112,0.0,0.0
1999-06-07 00:00:00-04:00,8.122804348401665,8.944076526938053,8.122804348401665,8.788215637207031,67708397,0.0,0.0
1999-06-08 00:00:00-04:00,8.776226371001341,8.962061494689006,8.494476176504465,8.812193870544434,46027872,0.0,0.0
1999-06-09 00:00:00-04:00,8.818189428957188,8.824183577317251,8.554422559395194,8.776226043701172,29933798,0.0,0.0
1999-06-10 00:00:00-04:00,8.644343237137662,8.944077626684223,8.428534754855235,8.761240005493164,44974829,0.0,0.0
1999-06-11 00:00:00-04:00,8.656331958567053,8.713280275538139,7.841053082334193,7.954953193664551,103627814,0.0,0.0
1999-06-14 00:00:00-04:00,7.649224579720789,7.673202912298285,6.402329117339157,6.522222518920898,283519526,0.0,0.0
1999-06-15 00:00:00-04:00,6.384343583870558,6.857923810980375,6.075617183766546,6.498242378234863,210078317,0.0,0.0
1999-06-16 00:00:00-04:00,6.833945557621736,7.214609166176401,6.7140525995010325,7.13368034362793,124245792,0.0,0.0
1999-06-17 00:00:00-04:00,7.154661376270324,7.550310753143915,6.983812959532249,7.0377655029296875,108900634,0.0,0.0
1999-06-18 00:00:00-04:00,7.1696468058767975,7.1786393301025475,6.869913385289613,7.010788440704346,37339315,0.0,0.0
1999-06-21 00:00:00-04:00,7.277553833018164,7.529330234665207,6.809968093562658,7.292540073394775,77934701,0.0,0.0
1999-06-22 00:00:00-04:00,7.325509742194682,7.673201590085544,7.0767304551728545,7.106704235076904,76254394,0.0,0.0
1999-06-23 00:00:00-04:00,7.076731539172058,7.2715583130138555,6.809968030280212,7.0227789878845215,58257619,0.0,0.0
1999-06-24 00:00:00-04:00,7.043759879037761,7.169647847030749,6.732035511535044,6.815961837768555,42001978,0.0,0.0
1999-06-25 00:00:00-04:00,6.905883229611448,6.914874886991226,6.339384907639316,6.522222518920898,51502176,0.0,0.0
1999-06-28 00:00:00-04:00,6.5057365128033595,6.726040777838961,6.114582959981644,6.7170491218566895,96716506,0.0,0.0
1999-06-29 00:00:00-04:00,6.636120287980912,6.887896619309744,6.426305591856617,6.750019073486328,73477325,0.0,0.0
1999-06-30 00:00:00-04:00,6.600152429674968,7.481372539430556,6.546200754664985,7.259568214416504,85214765,0.0,0.0
1999-07-01 00:00:00-04:00,7.346492789584654,7.526332894211221,6.995802933803279,7.177143096923828,63665395,0.0,0.0
1999-07-02 00:00:00-04:00,7.121690049804554,7.325509306868364,6.791981967841194,6.88789701461792,53862970,0.0,0.0
1999-07-06 00:00:00-04:00,6.833944082589166,7.115695059667458,6.618135674400612,6.750019073486328,96705101,0.0,0.0
1999-07-07 00:00:00-04:00,6.806969876803392,6.974821228452886,6.519224702547116,6.630125999450684,79833600,0.0,0.0
1999-07-08 00:00:00-04:00,6.492247621149086,6.735032310029276,6.306412545250869,6.435298442840576,95461978,0.0,0.0
1999-07-09 00:00:00-04:00,6.489250283175511,6.606147455073811,6.435298611646319,6.510231971740723,33474989,0.0,0.0
1999-07-12 00:00:00-04:00,6.4502864958358055,6.4502864958358055,6.117581248856236,6.132568359375,78031642,0.0,0.0
1999-07-13 00:00:00-04:00,6.030657307010575,6.210497810201699,5.766890916903038,5.994688510894775,106912397,0.0,0.0
1999-07-14 00:00:00-04:00,6.063628953081484,6.114583558890393,5.7968654544166505,5.898775100708008,73602778,0.0,0.0
1999-07-15 00:00:00-04:00,5.907766706087693,6.198509402765267,5.850817083301696,6.090604305267334,82549843,0.0,0.0
1999-07-16 00:00:00-04:00,6.048640922515713,6.114582627287807,5.859807898365945,5.897275447845459,34752326,0.0,0.0
1999-07-19 00:00:00-04:00,5.925750713092069,5.928747787259972,5.623018837699817,5.64400053024292,55490054,0.0,0.0
1999-07-20 00:00:00-04:00,5.56307065410228,5.5870485431956505,5.311293473143653,5.416200160980225,54879898,0.0,0.0
1999-07-21 00:00:00-04:00,5.461162042275961,5.736917597640525,5.332276137657469,5.5301008224487305,69647213,0.0,0.0
1999-07-22 00:00:00-04:00,5.446175382172078,5.461162490518739,5.197396077589738,5.2123823165893555,80706067,0.0,0.0
1999-07-23 00:00:00-04:00,5.275325919937223,5.37124096827597,5.149437527660985,5.170419216156006,60894029,0.0,0.0
1999-07-26 00:00:00-04:00,5.08349603787027,5.293310758310892,4.948615549783825,5.005565166473389,82323648,0.0,0.0
1999-07-27 00:00:00-04:00,5.035539614825537,5.1764147037192485,4.723815653182678,4.774770259857178,161583206,0.0,0.0
1999-07-28 00:00:00-04:00,4.753788201629332,5.119463314355992,4.735803588251051,5.032540798187256,100094227,0.0,0.0
1999-07-29 00:00:00-04:00,4.837714762726679,4.987581952470695,4.810738486009855,4.903656482696533,62578138,0.0,0.0
1999-07-30 00:00:00-04:00,4.957608692274739,5.014557881382131,4.675857647459449,4.684849739074707,45354989,0.0,0.0
1999-08-02 00:00:00-04:00,4.645884446712773,4.795752065515962,4.364134262257664,4.376123428344727,75250771,0.0,0.0
1999-08-03 00:00:00-04:00,4.424080933819906,4.436070098652536,3.9564952465505816,4.046414852142334,147319603,0.0,0.0
1999-08-04 00:00:00-04:00,4.0044523540921855,4.124346610864883,3.6267871404848937,3.632781505584717,151003354,0.0,0.0
1999-08-05 00:00:00-04:00,3.599810145224538,4.472037145648407,3.3705129576292423,4.4540534019470215,258020294,0.0,0.0
1999-08-06 00:00:00-04:00,4.2682184251409785,4.699836150561795,3.956494947010534,3.9924628734588623,288138470,0.0,0.0
1999-08-09 00:00:00-04:00,3.986467952016613,4.118351352001005,3.7526749286546544,3.8186166286468506,137275776,0.0,0.0
1999-08-10 00:00:00-04:00,3.902542011508437,4.38811222961135,3.7886432270214287,4.28020715713501,286507584,0.0,0.0
1999-08-11 00:00:00-04:00,4.4825289846949,4.484027739150019,4.07638869570963,4.205275058746338,204575501,0.0,0.0
1999-08-12 00:00:00-04:00,4.211267965234217,4.5559635666377964,4.172302968934071,4.382116794586182,124521408,0.0,0.0
